%   T[K]              h[J/kg]             v[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]
   69.00   2.815834580000e+04   5.139476659427e-04   4.773218787605e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   70.00   2.964036400000e+04   5.139476659427e-04   4.986458816382e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   71.00   3.112238220000e+04   5.139476659427e-04   5.196674163900e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   72.00   3.260440040000e+04   5.139476659427e-04   5.403949436627e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   73.00   3.408641860000e+04   5.139476659427e-04   5.608365740075e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   74.00   3.556843680000e+04   5.139476659427e-04   5.810000869327e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   75.00   3.705045500000e+04   5.139476659427e-04   6.008929486777e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   76.00   3.853247320000e+04   5.139476659427e-04   6.205223288101e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   77.00   4.001449140000e+04   5.139476659427e-04   6.398951157382e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   78.00   4.149650960000e+04   5.139476659427e-04   6.590179312221e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   79.00   4.297852780000e+04   5.139476659427e-04   6.778971439610e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   80.00   4.446054600000e+04   5.139476659427e-04   6.965388823257e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   81.00   4.594256420000e+04   5.139476659427e-04   7.149490463009e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   82.00   4.742458240000e+04   5.139476659427e-04   7.331333186935e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   83.00   4.890660060000e+04   5.139476659427e-04   7.510971756632e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   84.00   5.038861880000e+04   5.139476659427e-04   7.688458966213e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   85.00   5.187063700000e+04   5.139476659427e-04   7.863845735444e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   86.00   5.335265520000e+04   5.139476659427e-04   8.037181197432e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   87.00   5.483467340000e+04   5.139476659427e-04   8.208512781247e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   88.00   5.631669160000e+04   5.139476659427e-04   8.377886289819e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   89.00   5.779870980000e+04   5.139476659427e-04   8.545345973434e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   90.00   5.928072800000e+04   5.139476659427e-04   8.710934599133e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   91.00   6.076274620000e+04   5.139476659427e-04   8.874693516260e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   92.00   6.224476440000e+04   5.139476659427e-04   9.036662718446e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   93.00   6.372678260000e+04   5.139476659427e-04   9.196880902229e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   94.00   6.520880080000e+04   5.139476659427e-04   9.355385522550e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   95.00   6.669081900000e+04   5.139476659427e-04   9.512212845302e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   96.00   6.817283720000e+04   5.139476659427e-04   9.667397997134e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   97.00   6.965485540000e+04   5.139476659427e-04   9.820975012678e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   98.00   7.113687360000e+04   5.139476659427e-04   9.972976879345e+02   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
   99.00   7.261889180000e+04   5.139476659427e-04   1.012343557985e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  100.00   7.410091000000e+04   5.139476659427e-04   1.027238213262e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  101.00   7.558292820000e+04   5.139476659427e-04   1.041984663013e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  102.00   7.706494640000e+04   5.139476659427e-04   1.056585827545e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  103.00   7.854696460000e+04   5.139476659427e-04   1.071044541691e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  104.00   8.002898280000e+04   5.139476659427e-04   1.085363558116e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  105.00   8.151100100000e+04   5.139476659427e-04   1.099545550461e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  106.00   8.299301920000e+04   5.139476659427e-04   1.113593116338e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  107.00   8.447503740000e+04   5.139476659427e-04   1.127508780187e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  108.00   8.595705560000e+04   5.139476659427e-04   1.141294996001e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  109.00   8.743907380000e+04   5.139476659427e-04   1.154954149918e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  110.00   8.892109200000e+04   5.139476659427e-04   1.168488562704e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  111.00   9.040311020000e+04   5.139476659427e-04   1.181900492116e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  112.00   9.188512840000e+04   5.139476659427e-04   1.195192135165e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  113.00   9.336714660000e+04   5.139476659427e-04   1.208365630276e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  114.00   9.484916480000e+04   5.139476659427e-04   1.221423059351e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  115.00   9.633118300000e+04   5.139476659427e-04   1.234366449744e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  116.00   9.781320120000e+04   5.139476659427e-04   1.247197776151e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  117.00   9.929521940000e+04   5.139476659427e-04   1.259918962417e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  118.00   1.007772376000e+05   5.139476659427e-04   1.272531883268e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  119.00   1.022592558000e+05   5.139476659427e-04   1.285038365968e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  120.00   1.037412740000e+05   5.139476659427e-04   1.297440191910e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  121.00   1.052232922000e+05   5.139476659427e-04   1.309739098134e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  122.00   1.067053104000e+05   5.139476659427e-04   1.321936778792e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  123.00   1.081873286000e+05   5.139476659427e-04   1.334034886547e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  124.00   1.096693468000e+05   5.139476659427e-04   1.346035033916e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  125.00   1.111513650000e+05   5.139476659427e-04   1.357938794558e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  126.00   1.126333832000e+05   5.139476659427e-04   1.369747704519e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  127.00   1.141154014000e+05   5.139476659427e-04   1.381463263412e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  128.00   1.155974196000e+05   5.139476659427e-04   1.393086935569e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  129.00   1.170794378000e+05   5.139476659427e-04   1.404620151133e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  130.00   1.185614560000e+05   5.139476659427e-04   1.416064307117e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  131.00   1.200434742000e+05   5.139476659427e-04   1.427420768420e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  132.00   1.215254924000e+05   5.139476659427e-04   1.438690868800e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  133.00   1.230075106000e+05   5.139476659427e-04   1.449875911819e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  134.00   1.244895288000e+05   5.139476659427e-04   1.460977171744e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  135.00   1.259715470000e+05   5.139476659427e-04   1.471995894421e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  136.00   1.274535652000e+05   5.139476659427e-04   1.482933298111e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  137.00   1.289355834000e+05   5.139476659427e-04   1.493790574301e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  138.00   1.304176016000e+05   5.139476659427e-04   1.504568888483e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  139.00   1.318996198000e+05   5.139476659427e-04   1.515269380902e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  140.00   1.333816380000e+05   5.139476659427e-04   1.525893167282e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  141.00   1.348636562000e+05   5.139476659427e-04   1.536441339524e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  142.00   1.363456744000e+05   5.139476659427e-04   1.546914966379e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  143.00   1.378276926000e+05   5.139476659427e-04   1.557315094098e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  144.00   1.393097108000e+05   5.139476659427e-04   1.567642747060e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  145.00   1.407917290000e+05   5.139476659427e-04   1.577898928375e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  146.00   1.422737472000e+05   5.139476659427e-04   1.588084620471e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  147.00   1.437557654000e+05   5.139476659427e-04   1.598200785659e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  148.00   1.452377836000e+05   5.139476659427e-04   1.608248366676e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  149.00   1.467198018000e+05   5.139476659427e-04   1.618228287215e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  150.00   1.482018200000e+05   5.139476659427e-04   1.628141452432e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  151.00   1.496838382000e+05   5.139476659427e-04   1.637988749442e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  152.00   1.511658564000e+05   5.139476659427e-04   1.647771047792e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  153.00   1.526478746000e+05   5.139476659427e-04   1.657489199923e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  154.00   1.541298928000e+05   5.139476659427e-04   1.667144041617e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  155.00   1.556119110000e+05   5.139476659427e-04   1.676736392426e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  156.00   1.570939292000e+05   5.139476659427e-04   1.686267056091e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  157.00   1.585759474000e+05   5.139476659427e-04   1.695736820948e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  158.00   1.600579656000e+05   5.139476659427e-04   1.705146460313e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  159.00   1.615399838000e+05   5.139476659427e-04   1.714496732868e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  160.00   1.630220020000e+05   5.139476659427e-04   1.723788383025e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  161.00   1.645040202000e+05   5.139476659427e-04   1.733022141280e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  162.00   1.659860384000e+05   5.139476659427e-04   1.742198724562e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  163.00   1.674680566000e+05   5.139476659427e-04   1.751318836562e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  164.00   1.689500748000e+05   5.139476659427e-04   1.760383168060e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  165.00   1.704320930000e+05   5.139476659427e-04   1.769392397240e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  166.00   1.719141112000e+05   5.139476659427e-04   1.778347189989e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  167.00   1.733961294000e+05   5.139476659427e-04   1.787248200199e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  168.00   1.748781476000e+05   5.139476659427e-04   1.796096070050e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  169.00   1.763601658000e+05   5.139476659427e-04   1.804891430287e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  170.00   1.778421840000e+05   5.139476659427e-04   1.813634900494e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  171.00   1.793242022000e+05   5.139476659427e-04   1.822327089350e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  172.00   1.808062204000e+05   5.139476659427e-04   1.830968594889e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  173.00   1.822882386000e+05   5.139476659427e-04   1.839560004744e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  174.00   1.837702568000e+05   5.139476659427e-04   1.848101896387e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  175.00   1.852522750000e+05   5.139476659427e-04   1.856594837361e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  176.00   1.867342932000e+05   5.139476659427e-04   1.865039385509e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  177.00   1.882163114000e+05   5.139476659427e-04   1.873436089192e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  178.00   1.896983296000e+05   5.139476659427e-04   1.881785487502e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  179.00   1.911803478000e+05   5.139476659427e-04   1.890088110471e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  180.00   1.926623660000e+05   5.139476659427e-04   1.898344479273e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  181.00   1.941443842000e+05   5.139476659427e-04   1.906555106420e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  182.00   1.956264024000e+05   5.139476659427e-04   1.914720495952e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  183.00   1.971084206000e+05   5.139476659427e-04   1.922841143623e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  184.00   1.985904388000e+05   5.139476659427e-04   1.930917537084e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  185.00   2.000724570000e+05   5.139476659427e-04   1.938950156054e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  186.00   2.015544752000e+05   5.139476659427e-04   1.946939472496e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  187.00   2.030364934000e+05   5.139476659427e-04   1.954885950780e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  188.00   2.045185116000e+05   5.139476659427e-04   1.962790047847e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  189.00   2.060005298000e+05   5.139476659427e-04   1.970652213364e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  190.00   2.074825480000e+05   5.139476659427e-04   1.978472889881e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  191.00   2.089645662000e+05   5.139476659427e-04   1.986252512978e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  192.00   2.104465844000e+05   5.139476659427e-04   1.993991511412e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  193.00   2.119286026000e+05   5.139476659427e-04   2.001690307256e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  194.00   2.134106208000e+05   5.139476659427e-04   2.009349316041e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  195.00   2.148926390000e+05   5.139476659427e-04   2.016968946890e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  196.00   2.163746572000e+05   5.139476659427e-04   2.024549602644e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  197.00   2.178566754000e+05   5.139476659427e-04   2.032091679998e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  198.00   2.193386936000e+05   5.139476659427e-04   2.039595569618e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  199.00   2.208207118000e+05   5.139476659427e-04   2.047061656268e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  200.00   2.223027300000e+05   5.139476659427e-04   2.054490318925e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  201.00   2.237847482000e+05   5.139476659427e-04   2.061881930895e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  202.00   2.252667664000e+05   5.139476659427e-04   2.069236859927e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  203.00   2.267487846000e+05   5.139476659427e-04   2.076555468322e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  204.00   2.282308028000e+05   5.139476659427e-04   2.083838113039e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  205.00   2.297128210000e+05   5.139476659427e-04   2.091085145802e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  206.00   2.311948392000e+05   5.139476659427e-04   2.098296913199e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  207.00   2.326768574000e+05   5.139476659427e-04   2.105473756782e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  208.00   2.341588756000e+05   5.139476659427e-04   2.112616013168e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  209.00   2.356408938000e+05   5.139476659427e-04   2.119724014127e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  210.00   2.371229120000e+05   5.139476659427e-04   2.126798086681e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  211.00   2.386049302000e+05   5.139476659427e-04   2.133838553189e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  212.00   2.400869484000e+05   5.139476659427e-04   2.140845731440e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  213.00   2.415689666000e+05   5.139476659427e-04   2.147819934734e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  214.00   2.430509848000e+05   5.139476659427e-04   2.154761471970e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  215.00   2.445330030000e+05   5.139476659427e-04   2.161670647728e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  216.00   2.460150212000e+05   5.139476659427e-04   2.168547762345e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  217.00   2.474970394000e+05   5.139476659427e-04   2.175393111999e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  218.00   2.489790576000e+05   5.139476659427e-04   2.182206988780e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  219.00   2.504610758000e+05   5.139476659427e-04   2.188989680771e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  220.00   2.519430940000e+05   5.139476659427e-04   2.195741472115e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  221.00   2.534251122000e+05   5.139476659427e-04   2.202462643090e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  222.00   2.549071304000e+05   5.139476659427e-04   2.209153470178e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  223.00   2.563891486000e+05   5.139476659427e-04   2.215814226133e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  224.00   2.578711668000e+05   5.139476659427e-04   2.222445180048e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  225.00   2.593531850000e+05   5.139476659427e-04   2.229046597420e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  226.00   2.608352032000e+05   5.139476659427e-04   2.235618740214e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  227.00   2.623172214000e+05   5.139476659427e-04   2.242161866925e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  228.00   2.637992396000e+05   5.139476659427e-04   2.248676232639e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  229.00   2.652812578000e+05   5.139476659427e-04   2.255162089094e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  230.00   2.667632760000e+05   5.139476659427e-04   2.261619684737e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  231.00   2.682452942000e+05   5.139476659427e-04   2.268049264780e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  232.00   2.697273124000e+05   5.139476659427e-04   2.274451071260e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
  233.00   2.712093306000e+05   5.139476659427e-04   2.280825343088e+03   1.482018200000e+03   4.861015000000e-01   5.509502048581e-03   1.679727857029e+01
